route_id,population_exposure_score,equity_overlap_pct,corridor_population_proxy,socioeconomic_score,accessibility_gap_score,underserved_overlap_score,underserved_overlap_available,equity_score,equity_evidence_confidence,equity_source_ids,equity_claim_status,equity_method_version,equity_limitation
LTFRB_PUJ1895,85.46,85.463,307362.2,,,,False,85.46,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1896,93.55,93.546,987091.8,,,,False,93.55,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1897,93.32,93.324,1051044.1,,,,False,93.32,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1898,96.43,96.43,152300.9,,,,False,96.43,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1899,96.43,96.43,152300.9,,,,False,96.43,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1900,94.43,94.427,165695.3,,,,False,94.43,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1901,94.43,94.427,165695.3,,,,False,94.43,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1902,79.96,79.964,525235.5,,,,False,79.96,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1903,78.83,78.827,497028.8,,,,False,78.83,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1904,63.87,63.87,245329.0,,,,False,63.87,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1905,64.68,64.675,218858.2,,,,False,64.68,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1906,70.03,70.034,369511.1,,,,False,70.03,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1907,68.38,68.383,378433.5,,,,False,68.38,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1908,12.8,12.802,118294.8,,,,False,12.8,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1909,12.8,12.802,118294.8,,,,False,12.8,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1910,24.49,24.488,280481.7,,,,False,24.49,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1911,24.49,24.488,280481.7,,,,False,24.49,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1912,28.04,28.038,244967.0,,,,False,28.04,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1913,28.04,28.038,244967.0,,,,False,28.04,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1914,0.0,0.0,142368.8,,,,False,0.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1915,0.0,0.0,142368.8,,,,False,0.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1916,69.05,69.053,167655.4,,,,False,69.05,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1917,69.05,69.053,167655.4,,,,False,69.05,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1918,89.71,89.705,400494.9,,,,False,89.71,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1919,88.59,88.592,405526.5,,,,False,88.59,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1920,90.49,90.492,132569.5,,,,False,90.49,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1922,81.22,81.215,233453.1,,,,False,81.22,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1923,89.49,89.493,211858.5,,,,False,89.49,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1924,93.21,93.206,349451.3,,,,False,93.21,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1925,93.21,93.206,349451.3,,,,False,93.21,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1926,94.82,94.824,333450.2,,,,False,94.82,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1928,94.08,94.077,295279.4,,,,False,94.08,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1929,95.64,95.641,401222.6,,,,False,95.64,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1930,98.41,98.409,241524.9,,,,False,98.41,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1931,98.41,98.409,241524.9,,,,False,98.41,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1932,98.62,98.624,240997.2,,,,False,98.62,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1933,98.62,98.624,240997.2,,,,False,98.62,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1934,94.69,94.692,267333.6,,,,False,94.69,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1935,91.23,91.234,277466.2,,,,False,91.23,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1936,79.2,79.2,966656.1,,,,False,79.2,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1937,80.36,80.364,982964.5,,,,False,80.36,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1940,81.34,81.343,941183.8,,,,False,81.34,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1941,81.34,81.343,941183.8,,,,False,81.34,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1942,69.67,69.667,378433.6,,,,False,69.67,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1943,69.67,69.667,378433.6,,,,False,69.67,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1944,80.43,80.434,951824.8,,,,False,80.43,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1947,96.42,96.423,273159.2,,,,False,96.42,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1948,72.79,72.791,137954.2,,,,False,72.79,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1949,72.79,72.791,137954.2,,,,False,72.79,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1950,94.16,94.16,164102.7,,,,False,94.16,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1951,94.16,94.16,164102.7,,,,False,94.16,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1952,100.0,100.0,81726.4,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1953,100.0,100.0,81726.4,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1954,97.69,97.686,164053.6,,,,False,97.69,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1955,96.6,96.6,165897.9,,,,False,96.6,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1956,88.48,88.484,418250.2,,,,False,88.48,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1957,80.31,80.312,244650.1,,,,False,80.31,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1958,97.45,97.45,408758.9,,,,False,97.45,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1959,97.7,97.698,452783.4,,,,False,97.7,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1960,95.19,95.191,162284.2,,,,False,95.19,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1961,95.19,95.191,162284.2,,,,False,95.19,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1962,96.89,96.895,251313.2,,,,False,96.89,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1963,93.84,93.844,126761.6,,,,False,93.84,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1964,98.58,98.584,749870.6,,,,False,98.58,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1965,98.58,98.584,749870.6,,,,False,98.58,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1966,97.93,97.926,502563.4,,,,False,97.93,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1967,97.93,97.926,502563.4,,,,False,97.93,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1968,96.66,96.663,233864.7,,,,False,96.66,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1969,96.66,96.663,233864.7,,,,False,96.66,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1970,100.0,100.0,427134.9,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1971,100.0,100.0,427134.9,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1972,84.08,84.082,143466.0,,,,False,84.08,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1973,87.11,87.111,248614.9,,,,False,87.11,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1974,95.09,95.089,642055.9,,,,False,95.09,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1975,95.4,95.404,686080.4,,,,False,95.4,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1978,84.91,84.915,300283.0,,,,False,84.91,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1979,88.24,88.235,316591.5,,,,False,88.24,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1980,92.79,92.786,274810.7,,,,False,92.79,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1981,92.79,92.786,274810.7,,,,False,92.79,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1982,80.27,80.272,684436.1,,,,False,80.27,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1983,79.94,79.937,741196.5,,,,False,79.94,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1984,81.14,81.142,534147.2,,,,False,81.14,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1985,81.14,81.142,534147.2,,,,False,81.14,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1986,92.28,92.281,387020.5,,,,False,92.28,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1987,92.28,92.281,387020.5,,,,False,92.28,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1988,90.09,90.089,714543.5,,,,False,90.09,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1989,90.6,90.605,753728.1,,,,False,90.6,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1990,73.44,73.443,354644.9,,,,False,73.44,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1991,73.44,73.443,354644.9,,,,False,73.44,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1992,71.8,71.805,386027.4,,,,False,71.8,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1993,71.8,71.805,386027.4,,,,False,71.8,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1994,91.87,91.865,761141.7,,,,False,91.87,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1995,91.87,91.865,761141.7,,,,False,91.87,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1996,94.0,94.003,628300.8,,,,False,94.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1999,84.2,84.2,338926.3,,,,False,84.2,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2000,50.77,50.765,390887.4,,,,False,50.77,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2001,50.91,50.91,389777.9,,,,False,50.91,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2002,65.56,65.558,570299.4,,,,False,65.56,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2003,69.51,69.512,563618.2,,,,False,69.51,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2004,67.11,67.106,291019.1,,,,False,67.11,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2005,65.3,65.3,275874.9,,,,False,65.3,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2006,65.3,65.3,275874.9,,,,False,65.3,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2008,69.67,69.674,163548.2,,,,False,69.67,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2009,69.67,69.674,163548.2,,,,False,69.67,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2010,86.81,86.805,452054.2,,,,False,86.81,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2011,86.81,86.805,452054.2,,,,False,86.81,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2012,82.84,82.841,261277.5,,,,False,82.84,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2013,94.86,94.858,212376.0,,,,False,94.86,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2014,77.65,77.654,653139.3,,,,False,77.65,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2015,76.59,76.588,681802.6,,,,False,76.59,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2016,72.8,72.803,262540.4,,,,False,72.8,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2017,72.8,72.803,262540.4,,,,False,72.8,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2018,44.75,44.747,173253.7,,,,False,44.75,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2019,39.45,39.454,158109.5,,,,False,39.45,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2020,68.03,68.027,482728.1,,,,False,68.03,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2021,70.54,70.536,465558.0,,,,False,70.54,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2022,53.88,53.877,232990.4,,,,False,53.88,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2023,54.59,54.592,274471.5,,,,False,54.59,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2024,51.37,51.371,222898.4,,,,False,51.37,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2025,75.44,75.444,77945.4,,,,False,75.44,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2026,75.44,75.444,77945.4,,,,False,75.44,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2027,79.85,79.846,236503.8,,,,False,79.85,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2028,77.2,77.197,178033.2,,,,False,77.2,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2029,91.82,91.823,135576.9,,,,False,91.82,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2030,91.82,91.823,135576.9,,,,False,91.82,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2031,77.76,77.764,190871.8,,,,False,77.76,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2032,63.74,63.736,117033.6,,,,False,63.74,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2033,100.0,100.0,525252.5,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2034,100.0,100.0,525252.5,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2035,100.0,100.0,373725.1,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2036,100.0,100.0,443375.2,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2037,91.87,91.869,394093.4,,,,False,91.87,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2038,91.87,91.869,394093.4,,,,False,91.87,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ2039,97.01,97.013,261252.5,,,,False,97.01,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
