route_id,operator_name,evidence_date,operator_policy_prior,operator_observed_score,operator_effective_score,operator_evidence_completeness,operator_evidence_confidence,operator_readiness_placeholder,operator_claim_status,operator_source_ids,operator_method_version
LTFRB_PUJ1418,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1419,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1420,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1421,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1422,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1423,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1424,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1425,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1426,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1427,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1428,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1429,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1430,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1431,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1432,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1433,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1434,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1435,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1436,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1437,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1438,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1439,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1440,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1441,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1442,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1443,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1444,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1445,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1446,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1447,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1448,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1449,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1450,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1451,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1453,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1454,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1455,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1456,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1457,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1458,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1459,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1460,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1462,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1463,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1464,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1465,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1466,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1467,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1468,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1469,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1470,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1471,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1472,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1473,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1474,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1475,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1476,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1477,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1478,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1480,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1482,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1483,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1484,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1485,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1486,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1487,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1488,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1489,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1490,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1491,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1492,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1493,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1494,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1495,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1496,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1497,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1498,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1499,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1500,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1501,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1502,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1504,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1505,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1506,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1507,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1508,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1509,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1510,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1511,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1512,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1513,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1514,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1515,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1516,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1517,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1518,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1519,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1520,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1521,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1522,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1523,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1524,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1525,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1526,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1527,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1528,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1529,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1530,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1531,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1532,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1533,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1534,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1535,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1536,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1537,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1538,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1539,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1540,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1542,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1543,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1544,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1545,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1547,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1548,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1549,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1550,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1551,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1552,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1554,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1555,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1557,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1558,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1559,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1560,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1561,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1562,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1563,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1564,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1565,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1566,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1567,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1568,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1569,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1570,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1571,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1572,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1573,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1574,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1575,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1576,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1577,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1578,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1580,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1581,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1582,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1583,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1584,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1585,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1587,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1588,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1589,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1590,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1591,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1592,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1593,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1594,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1595,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1596,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1597,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1598,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1599,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1600,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1601,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1602,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1603,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1604,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1605,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1606,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1607,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1608,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1609,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1610,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1611,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1612,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1613,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1614,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1615,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1616,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1617,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1618,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1619,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1620,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1621,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1622,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1623,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1624,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1625,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1626,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
