route_id,route_short_name,route_long_name,route_desc,representative_trip_id,length_km,geometry_source,stop_count,avg_headway_min,daily_service_window_hrs,trips_per_day_estimate,weekday_frequency_rows,frequency_source,daily_vehicle_km_proxy,emissions_potential_score,emissions_source,emissions_confidence,equity_overlap_pct,corridor_population_proxy,equity_score,equity_source,equity_confidence,manually_digitized,high_density_cutoff_people_per_cell,catchment_buffer_m,grid_feasibility_score,grid_renewable_share_pct,grid_emission_factor_tco2_mwh,grid_region,grid_source,grid_confidence,route_level_spatial_variation_available,operator_readiness_score,operator_notes,operator_source,operator_readiness_placeholder,score_complete,equity_verified,just_transition_score,rank,ranking_method,ranking_ai_influence,default_weights,overall_confidence
LTFRB_PUJ2467,,Angono Rosario,"Ortigas Ave / Dr Sixto Antonio Ave Intersection, Pasig City, Manila - Quezon Ave, Angono, Manila",726275,14.923,stop_sequence_approx,73,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,15221.46,46.66,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,63.622,454040.2,63.62,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.52,686,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2020,,CAINTA - CUBAO,"Elementary School, Cainta, Manila - APAC Customer Services, Inc., P. Tuazon Blvd, Quezon City, Manila",725854,13.541,stop_sequence_approx,50,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,13811.82,42.23,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,68.027,482728.1,68.03,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.51,687,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1655,,Quiapo (Barbosa) - Santol via Sta. Mesa,"Arlegui, Manila - Bayani, Quezon City",725351,4.537,stop_sequence_approx,15,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,4627.74,13.31,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,96.897,335904.6,96.9,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.49,688,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1327,,Escolta - Libertad via L. Guinto,"T. Pinpin Street / Escolta Intersection, Manila - Antonio Arnaiz Ave / F.B. Harrison St Intersection",726239,7.573,stop_sequence_approx,25,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,7724.46,23.06,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,87.121,369198.6,87.12,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.48,689,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1718,,MONUMENTO-MALABON via LETRE,"Bonifacio Market, MacArthur Highway, Caloocan City - Rizal Avenue / Leono Street Intersection, Malabon City",725964,4.27,stop_sequence_approx,22,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,4355.4,12.45,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,97.693,460252.9,97.69,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.47,690,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1190,,Boni - Kalentong/JRC via Boni Ave.,"Arayat, Mandaluyong City, Manila - New Panaderos Extension / 34 Rte Rev. G. Aglipay Intersection, Mandaluyong City",724625,3.541,stop_sequence_approx,10,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3611.82,10.11,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,100.0,373725.1,100.0,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.46,691,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1999,,CUBAO - PARANG,"Gen. B. G. Molina St, Marikina City, Manila - Aurora Blvd / General Aguinaldo Ave Intersection, Quezon City, Manila",726043,8.467,stop_sequence_approx,34,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,8636.34,25.93,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,84.2,338926.3,84.2,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.46,692,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2524,,Libertad-PCampa,"Taft Ave / College Rd Intersection, Lungsod ng Pasay - Claro M. Recto Ave / Quezon Blvd Intersection, Manila",726060,6.605,stop_sequence_approx,22,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,6737.1,19.95,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,90.151,411015.3,90.15,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.45,693,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2220,,Guadalupe Pateros,"Epifanio de los Santos Avenue, Makati City, Manila - Villa Monica Resort, M. Almeda, Pateros, Manila",725835,4.711,stop_sequence_approx,20,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,4805.22,13.87,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,96.167,364223.8,96.17,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.43,694,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2513,,Kalentong-Malinao,"Shaw Blvd, Mandaluyong City, Manila - Sierra Madre / Sultan, Makati City, Manila",725904,4.04,stop_sequence_approx,13,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,4120.8,11.71,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,98.321,252711.8,98.32,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.43,695,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1065,,Baclaran - Bacoor,"Emilio Aguinaldo Hwy / Tirona Hwy Intersection, Bacoor City, Manila - Roxas Blvd / Redemptorist Road Intersection, Parañaque City, Manila",725976,11.618,stop_sequence_approx,43,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,11850.36,36.05,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,73.896,515714.7,73.9,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.4,696,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2346,,Malolos BBB (Val) via MacArthur Highway,"North Luzon Expressway, Balagtas - MacArthur Highway / Del Monte Intersection, Malabon City",725216,22.781,stop_sequence_approx,82,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,23236.62,71.9,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,38.056,433168.8,38.06,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.4,697,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2070,,BAGONG SILANG - NOVALICHES,"Sto. Nino Parish, Old Zabarte, Caloocan City - Mindanao Avenue / Belfast Intersection, Quezon City",725041,6.906,stop_sequence_approx,32,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,7044.12,20.92,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,88.916,404484.6,88.92,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.36,698,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2201,,CUBAO SILANGAN (SAN MATEO) via AURORA,"Aurora Blvd / General Aguinaldo Ave Intersection, Quezon City, Manila - Barangay Silagan Road, Marikina City",725043,12.743,stop_sequence_approx,39,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,12997.86,39.66,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,70.092,395460.3,70.09,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.33,699,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2270,,TALA NOVALICHES via QUIRINO AVENUE,"City of San Jose del Monte - Robinsons Nova Market, Quirino Highway, Caloocan City",725555,9.053,stop_sequence_approx,38,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,9234.06,27.81,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,81.936,417389.9,81.94,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.33,700,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1710,,MUNOZ-PROJ8,"Epifanio de los Santos Avenue / Congressional Avenue Intersection, Quezon City - Jetti Petrol Station, Tanding Sora Avenue, Quezon City",726396,3.394,stop_sequence_approx,17,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3461.88,9.64,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,100.0,182261.4,100.0,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.29,701,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2501,,Escolta-MCU via GDelMundo,"Rizal Avenue, Manila - Taft Avenue Extension / Narra Street Intersection, Lungsod ng Pasay, Manila",726327,9.705,stop_sequence_approx,28,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,9899.1,29.91,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,79.718,409532.9,79.72,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.29,702,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1934,,HULO (MALABON) - DAANG BANGKO NAVOTAS,"Navotas Shipyard, M. Naval, City of Navotas - Heath Centre, Don Bastilio Bautista Boulevard, Malabon City",724732,5.042,stop_sequence_approx,25,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,5142.84,14.93,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,94.692,267333.6,94.69,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.28,703,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2067,,BAGONG SILANG - SM FAIRVIEW via MALIGAYA PARK,"Mindanao Avenue / Belfast Intersection, Quezon City - Sto. Nino Parish, Old Zabarte, Caloocan City",725957,6.819,stop_sequence_approx,33,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,6955.38,20.64,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,88.916,404484.6,88.92,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.26,704,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1719,,MONUMENTO-MALABON via LETRE,"Rizal Avenue / Leono Street Intersection, Malabon City - Bonifacio Market, MacArthur Highway, Caloocan City",725436,4.209,stop_sequence_approx,19,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,4293.179999999999,12.26,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,97.265,388316.3,97.27,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.25,705,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2154,,MALABON - MONUMENTO via ACACIA,"Heath Centre, Don Bastilio Bautista Boulevard, Malabon City - Lapu-lapu / Samson Road Intersection, Malabon City",726113,6.395,stop_sequence_approx,19,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,6522.9,19.28,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,90.243,435871.7,90.24,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.25,706,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1930,,IBP ROAD - LUPANG PANGAKO via LITEX ROAD,"Commonwealth Avenue / IBP Road Intersection, Quezon City - Payatas Road, Quezon City",726071,3.84,stop_sequence_approx,16,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3916.8,11.07,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,98.409,241524.9,98.41,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.24,707,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1931,,IBP ROAD - LUPANG PANGAKO via LITEX ROAD,"Payatas Road, Quezon City - Commonwealth Avenue / IBP Road Intersection, Quezon City",725923,3.84,stop_sequence_approx,16,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3916.8,11.07,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,98.409,241524.9,98.41,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.24,708,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2182,,Blumentrit Vito Cruz via L Guinto Sta C,"Light Rail Transportation 1, Manila - Hospital, A.Mabini, Manila",726117,7.306,stop_sequence_approx,23,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,7452.12,22.2,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,87.297,322318.7,87.3,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.24,709,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2308,,Boni Pinatubo Kalentong JRU,"Villarica St / A. Mabini Intersection, Mandaluyong City, Manila - Arayat, Mandaluyong City, Manila",724882,3.349,stop_sequence_approx,10,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3415.98,9.5,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,100.0,319419.6,100.0,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.24,710,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1367,,Guadalupe (ABC) - Pateros,"Epifanio de los Santos Avenue, Makati City, Manila - B. Morcilla St, Pateros, Manila",724922,5.384,stop_sequence_approx,29,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,5491.68,16.03,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,93.438,298685.2,93.44,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.23,711,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2400,,QI Kalaw,"Quezon Institute, Eulogio Rodriguez Sr Ave, Quezon City, Manila - Taft Ave / T.M. Kalaw Intersection, Manila",725218,5.876,stop_sequence_approx,18,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,5993.52,17.61,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,91.818,391640.2,91.82,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.22,712,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1537,,Pier South - Proj. 2 & 3 via Timog,"Mayon Avenue / Florentino Intersection, Manila - Railroad Dr / 13th St Intersection, Manila",725014,5.234,stop_sequence_approx,23,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,5338.68,15.55,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,93.855,338769.2,93.86,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.21,713,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1873,,PATEROS - AYALA,"M. Almeda, Pateros, Manila - Epifanio de los Santos Av, Makati City, Manila",726079,8.918,stop_sequence_approx,39,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,9096.36,27.38,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,81.993,314703.5,81.99,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.2,714,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1886,,MURPHY 15TH AVE - STOP N SHOP,"Internet Cafe, Old Sta. Mesa, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila",725475,5.259,stop_sequence_approx,17,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,5364.18,15.63,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,93.677,333818.7,93.68,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.18,715,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1955,,EDSA CENTRAL - GUADALUPE via PIONEER,"Mayflower, Mandaluyong City, Manila - Kalayaan Ave / Gen. Jacinto St Intersection, Taguig City, Manila",725146,4.349,stop_sequence_approx,19,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,4435.9800000000005,12.71,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,96.6,165897.9,96.6,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.18,716,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1307,,EDSA/Pioneer - Pateros via Pasig,"Epifanio de los Santos Avenue / United Intersection, Mandaluyong City, Manila - M. Almeda, Pateros, Manila",725793,7.309,stop_sequence_approx,30,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday,7455.18,22.21,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,87.083,372881.8,87.08,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.17,717,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1708,,MUNOZ-VISAYAS AVE,"Congressional Avenue / Abra Intersection Quezon City - Visayas Avenue / Congressional Avenue Extension, Quezon City",725238,3.272,stop_sequence_approx,14,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3337.44,9.25,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,100.0,210767.6,100.0,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,48.16,718,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
